sws_id,precipitation,rainfall,snowfall,snowmelt,air_pressure,air_temperature,relative_humidity,wind_speed,potential_evaporation
12014642,927.1942,638.7148,288.4794,290.25092,99.86834,7.7952123,0.72002506,2.6537592,1207.1312
11725843,823.67224,470.99603,352.6762,355.165,99.171646,7.3455887,0.7573966,3.109107,1070.5365
11946186,829.52515,452.54593,376.9792,379.99857,98.36286,6.917539,0.75992393,3.057005,1007.27673
11921188,838.97925,458.65292,380.32632,381.4752,98.42959,6.864565,0.75976014,3.0634918,999.904
12342734,845.09094,509.6627,335.42822,334.8764,98.599236,7.206141,0.7809767,3.6956165,998.5293
11797945,851.83093,526.33887,325.4921,326.0449,98.61388,7.1466746,0.77418727,3.4031181,1031.1184
11695581,820.53455,403.55518,416.9794,417.66647,98.80893,7.677183,0.7533964,3.1533585,1070.6932
12092894,846.90497,518.3589,328.54608,329.25937,98.58695,7.153461,0.77587706,3.4691844,1023.72125
11876447,844.4839,456.64624,387.83768,389.22897,98.441505,6.723046,0.76213145,3.2017581,960.9318
11757575,843.5642,501.4386,342.12564,341.4271,98.61044,7.236782,0.78825325,3.9760213,947.6812
12149459,919.9374,616.04736,303.88998,306.37598,99.797005,7.7443404,0.71622336,2.3884192,1172.6431
11874120,898.2396,576.2448,321.9948,322.87845,99.33282,7.5125318,0.7134728,1.8574231,1077.7844
12019239,900.1595,575.88666,324.27283,324.9576,99.473236,7.589629,0.71331376,1.9988146,1109.7675
11959317,910.19885,595.33777,314.86108,316.2993,99.56884,7.6524687,0.7139079,2.1140928,1125.2903
12032497,833.83923,483.45923,350.37997,352.53174,98.56272,7.251153,0.7897767,4.0475407,932.8073
12098758,885.1343,564.61505,320.51923,321.16562,99.069954,7.271482,0.71929055,1.7019045,1040.6454
11730646,812.11926,433.24216,378.8771,381.08072,98.96988,7.5232844,0.7562493,3.144636,1075.3932
11802179,829.7921,512.8858,316.9063,317.35638,98.595436,7.2200885,0.793621,4.180536,887.6581
12008874,893.97595,582.2574,311.71854,314.93436,99.18166,7.376307,0.7154091,1.7167395,1049.0214
11832689,846.8136,512.19037,334.6232,333.57797,98.614395,7.215925,0.78420246,3.816821,977.192
11974497,926.5271,624.8095,301.71756,301.82907,99.88929,7.785213,0.7173693,2.495449,1183.5312
11780613,820.3535,429.33997,391.01355,392.34177,98.85839,7.6099467,0.7548077,3.1502185,1072.5991
12457850,844.7429,514.0348,330.70816,332.08093,98.60976,7.1836863,0.7777591,3.5597095,1016.6564
12258629,883.44403,586.8658,296.57825,297.42255,99.0168,7.2278075,0.7264102,1.8473983,1034.6929
12222244,831.3111,495.98782,335.32327,336.12015,98.50547,7.243909,0.79114807,4.118609,905.15314
12267992,851.8058,522.53876,329.26706,330.96326,98.62472,7.146986,0.7713829,3.2967782,1041.8982
12288383,875.2893,574.4504,300.83896,300.7704,98.782845,7.1344957,0.73939943,2.2016244,1059.2609
11866998,814.9372,528.9506,285.98657,287.11462,98.637764,7.124537,0.79116803,4.097362,874.635
12084015,893.53015,565.7963,327.7338,327.74057,99.185455,7.4307094,0.71433765,1.7597072,1058.206
12181075,831.19604,458.57413,372.62195,375.27835,98.45217,7.0045676,0.76176554,3.0571694,1011.022
11991781,817.17773,534.1525,283.0252,283.96515,98.60122,6.9426203,0.7802561,3.7695374,891.8883
11996854,816.0654,534.71594,281.34952,282.44684,98.63501,6.981306,0.7827368,3.8433766,886.43677
12039708,933.64795,644.6983,288.94962,287.21222,99.88496,7.8487554,0.72311884,2.851343,1215.1985
11980367,838.1416,380.33017,457.81143,459.0784,97.46956,7.8941545,0.7510592,3.1925426,1054.1017
12031171,824.987,450.50116,374.48584,376.69357,98.49299,6.9615874,0.76131845,3.0538855,1005.3901
12249437,918.53406,603.7335,314.80057,314.62134,99.79996,7.7563705,0.7157998,2.3622673,1161.1852
11893228,865.5917,569.71234,295.8793,296.27258,98.651924,7.1060867,0.7565576,2.751762,1064.212
12453514,879.9121,580.2534,299.65872,299.09308,98.965294,7.200098,0.72846806,1.8930812,1040.8474
11855437,830.94995,372.19302,458.7569,458.093,98.36579,7.83244,0.7513574,3.1745558,1061.3539
12221382,827.3028,426.68515,400.61765,401.60428,98.33698,6.787284,0.7609173,3.100201,972.2483
11908096,858.89197,551.9756,306.91638,306.5715,98.65391,7.1228075,0.7645448,3.033064,1056.1318
12483455,876.95935,581.0698,295.8895,295.7082,99.00186,7.1921954,0.7329353,2.017079,1039.8171
11875917,837.67944,482.82486,354.85455,355.88437,98.93637,7.1369944,0.760982,3.07705,1040.362
11966186,827.85376,455.09793,372.75586,372.71158,98.57836,6.916033,0.76068264,3.054992,1001.45996
11880839,806.6349,467.4779,339.157,340.82394,99.14285,7.3578134,0.7585531,3.1224546,1072.8291
12010911,818.72327,457.9545,360.76877,362.69327,98.81485,7.132099,0.7620243,3.0798752,1036.262
11892146,820.90564,520.3704,300.53522,301.2359,98.57294,7.185708,0.7901436,4.082804,890.0665
12538438,872.17236,576.5604,295.61197,294.83112,99.07956,7.2054996,0.7380612,2.169282,1030.6796
12099663,930.1758,652.4355,277.7403,279.23776,99.87921,7.8690014,0.7219614,2.8148978,1209.0344
12368812,883.9057,558.28174,325.62396,328.815,99.18959,7.333204,0.7200347,1.7581942,1028.3848
11937432,832.38116,489.7531,342.62805,342.93463,98.541794,7.2584305,0.7903763,4.0859113,921.5904
12188825,884.58765,566.4868,318.10086,321.7665,99.202034,7.352207,0.7173714,1.7246501,1038.4131
12016989,816.8965,529.13245,287.764,289.36554,98.62363,7.118445,0.78976625,4.0565457,878.6264
12374382,914.0497,619.1492,294.9005,297.95905,99.74513,7.7448454,0.71514124,2.2886372,1142.9095
12131845,815.9575,541.54755,274.40994,275.09042,98.61589,6.965582,0.78071034,3.7810357,891.96924
12298268,866.0016,574.0519,291.94968,292.40585,98.581924,7.121608,0.7485891,2.4903402,1061.391
12032184,827.24646,504.24792,322.99854,324.55914,98.59241,7.2216115,0.7916054,4.128833,894.673
12304623,926.5327,646.5985,279.93423,281.45026,99.98254,7.8440347,0.719638,2.6747115,1198.6686
11952565,832.24976,502.2399,330.00986,330.82382,98.60578,7.254453,0.7872443,3.9659605,951.5552
11955844,801.0735,475.75735,325.31613,325.71408,99.131874,7.296343,0.76103383,3.1241481,1068.0559
12202069,818.0725,514.07715,303.99533,305.75552,98.595665,7.1603737,0.790202,4.077306,884.4816
11991446,844.5266,451.46747,393.05914,392.52432,98.42755,6.7479157,0.7617643,3.1651373,962.834
12082923,847.81714,526.4256,321.39154,323.14575,98.64719,7.172967,0.774201,3.4172688,1033.2001
12112377,832.41785,493.10046,339.3174,341.0764,98.43839,7.254993,0.79034334,4.096654,913.78424
12364206,903.2986,595.8207,307.4779,309.90976,99.641266,7.6515384,0.7140317,2.0700176,1103.4207
12052644,834.679,503.8626,330.8164,329.8972,98.605965,7.245059,0.7847771,3.8696337,971.50995
12096983,817.38245,529.3783,288.00418,288.7121,98.605064,7.1196294,0.78896874,4.034435,881.6042
12619434,912.7859,610.2149,302.57098,305.14093,99.99046,7.813093,0.7161789,2.4101298,1148.8441
12026319,830.3247,443.30524,387.01944,387.24023,98.3742,6.8057976,0.7606405,3.0807595,979.38995
12582780,841.16284,520.01105,321.15182,322.04758,98.66611,7.2243,0.7799549,3.6753187,1005.68567
12030879,795.9618,464.115,331.8468,331.172,99.09159,7.2087026,0.76408744,3.1135132,1049.314
12457516,832.2897,489.9884,342.3013,343.11545,98.60038,7.267961,0.7878182,4.0074134,942.09753
12495453,820.4593,345.53543,474.92386,474.72018,97.87856,7.741187,0.755048,3.172486,1053.0148
12078051,846.1274,502.23965,343.88773,343.23935,98.68837,7.1464405,0.7692455,3.21343,1047.3661
12051191,822.6546,450.02652,372.62808,373.75192,98.449455,6.9433904,0.7617402,3.0505164,997.88043
12051221,823.786,454.12106,369.66492,371.40753,98.333435,6.920686,0.76166403,3.0484755,992.82117
12046250,826.88196,457.47894,369.40298,370.4876,98.44387,6.87102,0.76108414,3.054289,987.1829
12238170,858.9779,559.9108,299.06708,299.41095,98.63513,7.1334414,0.760475,2.8840344,1056.2787
12120774,803.0389,418.9408,384.09808,384.14496,99.01936,7.421609,0.7584952,3.1413226,1075.7417
12396039,821.7257,447.64078,374.08493,374.31134,98.62364,7.0592127,0.76315314,3.066285,1014.2471
12559598,927.22546,644.4517,282.77374,283.94766,99.96231,7.8972335,0.72048235,2.762045,1196.0594
12216436,834.594,451.08832,383.5057,383.86685,98.400055,6.7792253,0.7613583,3.1238232,965.70795
12689212,900.7543,585.0127,315.74155,317.49393,99.597244,7.6529374,0.7145445,2.0500953,1085.8082
12368634,885.0352,580.60333,304.4319,304.7638,99.05398,7.269628,0.72545063,1.8413358,1024.773
12111279,821.64905,417.5896,404.05942,403.75745,98.33579,6.8428063,0.7609607,3.060573,980.8004
12435285,837.1947,343.3233,493.8714,493.348,97.0732,7.8441477,0.7543868,3.1947331,1037.7577
12239003,895.66486,572.69965,322.9652,324.26538,99.28621,7.530527,0.7154169,1.8769609,1051.6738
12504527,926.9307,647.9953,278.93542,279.42734,99.996796,7.8718495,0.71844953,2.6228588,1180.1785
12802789,838.5652,510.5783,327.98685,328.0297,98.70364,7.234681,0.77938735,3.664315,1009.4643
12638675,882.414,579.91455,302.49945,304.5219,99.04165,7.3135996,0.724359,1.8386558,1017.02496
12136979,817.0729,526.80505,290.26782,292.9606,98.59372,7.116597,0.78780985,4.0018754,885.2147
12544097,898.39294,575.80145,322.5915,322.36664,99.337685,7.5690627,0.71476513,1.9235946,1064.0465
12672555,832.15906,501.79153,330.36755,330.73874,98.660446,7.2790627,0.78507215,3.925791,962.9052
12623904,883.50464,555.1753,328.3293,330.27573,99.23077,7.4503565,0.71903193,1.8367183,1021.71814
12228996,885.65845,561.5078,324.1506,324.89224,99.29829,7.4797616,0.7161495,1.8266563,1042.145
12684343,908.0474,596.0273,312.02014,312.19263,99.75387,7.7535915,0.7150961,2.2559228,1124.0573
12732856,843.83405,525.7316,318.10242,317.11148,98.698166,7.2199054,0.77723867,3.5668573,1021.50055
12738397,870.6503,573.22833,297.422,297.76797,99.10221,7.193952,0.7432051,2.3226342,1032.7551
12562013,817.5928,519.7113,297.88147,299.40707,98.55572,7.14077,0.7868406,3.9829245,892.79004
12232722,834.90814,505.1649,329.74326,329.42468,98.698,7.247478,0.78212863,3.7791417,990.6319
12469159,897.01587,581.27997,315.73593,316.0132,99.44655,7.6268125,0.715056,2.002465,1068.6895
12216975,816.9281,531.0059,285.92215,289.0173,98.61812,7.098886,0.78652084,3.9624968,887.0016
12207239,827.72723,523.67865,304.04858,305.69138,98.540146,7.2246833,0.7885079,4.0527678,905.3796
12247408,831.5167,488.85654,342.66016,343.99454,98.510506,7.2698574,0.7883965,4.0491896,926.3965
12573305,860.1452,567.3201,292.82507,292.71747,98.74994,7.156164,0.7533182,2.638469,1047.2908
12350375,838.15173,351.81937,486.33234,487.6824,97.19839,7.8166943,0.7541648,3.1837912,1045.0912
12421893,812.1078,533.08856,279.01923,281.81683,98.63518,7.0137563,0.78021866,3.7686267,898.13055
12450577,814.72156,377.34033,437.3812,436.83685,98.33037,7.628207,0.756314,3.1636364,1064.7388
12673808,883.64844,568.63696,315.01144,318.26816,99.25184,7.3951983,0.7200166,1.8051509,1020.7536
12799466,921.92804,620.8888,301.03925,301.9581,100.04334,7.8684397,0.7173385,2.5326648,1158.402
12433090,848.23145,498.55212,349.6793,351.8315,98.56675,7.1657867,0.76889807,3.2000377,1046.0613
12491942,816.2456,529.70404,286.54153,290.56998,98.58422,7.0919333,0.78342754,3.8770804,896.9455
12237162,821.0182,521.83936,299.1788,299.6637,98.47766,7.190906,0.78696644,4.004014,902.1238
12225852,802.28735,470.28537,332.00195,332.80887,99.09282,7.303772,0.7616517,3.1331294,1069.2645
12652527,832.2655,501.60962,330.6559,332.0651,98.65101,7.284722,0.78580904,3.964286,953.14905
12668380,866.5183,571.62177,294.89658,294.3407,98.959984,7.168642,0.7473927,2.4505,1042.7693
12603256,856.9989,553.38837,303.61057,304.97675,98.75815,7.165616,0.758127,2.794066,1043.5178
12613239,855.1074,543.1188,311.98865,314.57767,98.71943,7.161812,0.76091576,2.891703,1046.1077
12430916,796.27075,443.26315,353.00757,353.8683,98.94069,7.1598125,0.76400834,3.0957465,1035.9697
12301962,817.2487,535.80066,281.44806,284.41867,98.631134,7.0850677,0.7848658,3.913869,890.87
12887455,831.3918,495.90826,335.48352,336.55777,98.5589,7.295311,0.785072,3.980233,942.5155
12764213,907.8439,591.65424,316.18967,317.07996,99.76344,7.728851,0.71525896,2.1701825,1093.5011
12415635,813.211,398.43747,414.77353,415.933,98.75471,7.5292974,0.7583652,3.1643946,1069.523
12453950,882.91785,554.6072,328.3107,328.42615,99.2301,7.488684,0.71868,1.8682293,1022.43256
12573492,871.11926,576.23865,294.88065,295.76016,99.03944,7.235161,0.73508424,2.087857,1020.9564
12363016,846.4009,498.00626,348.3946,349.42822,98.70811,7.1830916,0.7723099,3.3438466,1039.3091
12321438,810.3895,421.89127,388.49826,389.81598,98.33933,6.8061748,0.7611409,3.0951316,967.32904
12809310,907.9209,601.3346,306.58633,307.34778,99.790726,7.769764,0.71552664,2.250699,1106.4034
12371243,816.5526,444.0739,372.47873,373.27246,98.29142,6.9198704,0.761958,3.040308,986.63763
12380699,801.10114,416.0315,385.06964,386.48764,98.931725,7.4326224,0.75996405,3.160232,1073.9982
12311798,808.18384,548.7637,259.42017,260.01025,98.597305,6.9451804,0.7767533,3.6585772,903.7987
12852685,832.9988,496.91202,336.0868,337.3521,98.72143,7.288601,0.782448,3.8408175,983.8892
12583958,885.02246,555.03784,329.98462,330.03018,99.20981,7.5347924,0.71777874,1.9043875,1029.0896
12386940,815.567,532.2659,283.30112,286.0177,98.6381,7.0718136,0.783134,3.8631608,895.0842
12857617,832.34155,497.78763,334.55392,336.33508,98.71453,7.2991548,0.78332317,3.8905783,973.1815
12778609,872.91223,577.4658,295.44644,295.84967,99.09995,7.288398,0.7313946,2.0026536,1007.12286
12912630,831.0112,500.73923,330.27197,332.7723,98.74957,7.3209186,0.78193545,3.8693721,980.3672
12396306,803.31006,404.7706,398.53946,398.4686,98.223366,6.8705883,0.76112634,3.041096,976.2938
12592264,827.80304,499.2501,328.55295,328.7688,98.42641,7.2529964,0.78729045,4.0303793,917.989
12749601,930.49445,650.90186,279.5926,280.8925,99.86484,7.955505,0.7213418,2.8493252,1189.2817
12596029,794.59344,425.9115,368.68195,368.74454,98.49345,7.0950274,0.7653418,3.0739396,1007.29126
12829517,921.20154,629.6365,291.56503,292.203,100.087524,7.925223,0.7185414,2.6460342,1160.5303
12481859,804.9625,518.0845,286.87808,287.34393,98.60272,7.015677,0.7778299,3.7020757,906.6982
12572712,832.9718,497.15735,335.81445,336.9286,98.751114,7.288226,0.7814229,3.8006904,992.57294
12704427,910.6045,598.29224,312.31226,313.94052,100.025764,7.840231,0.71642506,2.412806,1131.7557
12743773,880.3594,574.25653,306.10287,308.15878,99.18957,7.367313,0.7238661,1.8619741,1008.0326
12664107,887.40356,567.5735,319.83005,320.919,99.402054,7.628948,0.7168228,2.008407,1044.2931
12610975,794.7484,464.90018,329.84827,331.5097,98.72881,7.1356845,0.7656818,3.0918617,1019.1906
12470852,798.9019,469.5967,329.3052,331.03778,99.00266,7.288838,0.76396555,3.151266,1067.4712
12626086,804.754,432.7137,372.0403,374.28207,98.188705,7.0378046,0.76428145,3.0528662,997.40045
12421917,805.957,525.0428,280.91418,282.08008,98.58673,7.045497,0.7779794,3.7161179,909.7633
12458126,856.5431,525.0986,331.44455,332.9187,98.56237,7.178411,0.7683851,3.176428,1043.361
12844188,897.18884,587.1275,310.06137,310.9955,99.69394,7.690349,0.71580243,2.0944128,1068.9409
12655368,836.78955,344.63312,492.15643,493.02936,97.11017,7.7283096,0.7572639,3.1792512,1038.541
12451439,807.5167,423.39658,384.12015,384.0175,98.3898,6.815825,0.76110774,3.0894997,966.68585
12940644,807.19885,373.2293,433.96954,434.8986,98.47771,7.4984074,0.7611479,3.1849718,1060.6959
12441510,829.9769,412.654,417.32297,418.55533,98.46141,6.8000336,0.7627184,3.1785624,952.92224
12642368,827.2258,503.06747,324.15836,325.85004,98.403854,7.273689,0.78586715,4.0011168,929.0986
12481774,802.7438,518.9357,283.80807,284.72705,98.47926,6.929907,0.77224505,3.5200722,918.2533
12947739,830.28174,494.52585,335.7559,336.536,98.77344,7.302899,0.7803135,3.7733037,999.9318
13163503,867.97864,568.9178,299.06088,299.1104,99.07981,7.277731,0.73934865,2.220061,997.8636
13008643,872.522,575.00415,297.51782,298.00647,99.11314,7.3331666,0.7298678,1.9832644,996.99774
12753865,881.4089,561.0018,320.4071,321.9532,99.19353,7.475409,0.72267264,1.9243795,998.9058
12525261,849.80273,360.52707,489.2757,490.94437,97.021515,7.754855,0.757653,3.1840491,1028.9242
12531831,801.70874,512.16095,289.54782,291.0542,98.484634,6.9559484,0.77193326,3.5174623,921.38824
12898579,871.3848,570.99457,300.39026,301.8663,99.112175,7.304885,0.738056,2.1909432,988.58484
12511855,801.4043,517.07275,284.3315,285.24692,98.56351,7.0155087,0.77543736,3.6365192,915.06433
12660504,813.8247,346.87955,466.94516,466.592,98.1339,7.6273003,0.7583373,3.1758547,1052.5371
12550911,795.51697,465.6417,329.8753,330.41998,98.88022,7.173918,0.76638186,3.1109085,1029.0791
13174275,897.08527,585.03876,312.0465,313.18466,99.96455,7.82319,0.71722543,2.3125262,1079.9541
12531440,807.51685,419.2374,388.27945,388.38388,98.29684,6.8455844,0.76084614,3.058626,970.17255
12527119,815.37427,524.0707,291.30362,291.95175,98.443115,7.170359,0.7836222,3.913325,909.3435
12530672,791.2772,408.27444,383.00275,386.2148,98.86091,7.425406,0.7613671,3.1743379,1071.0237
12656974,810.9924,517.1472,293.84515,296.95898,98.5463,7.103543,0.7802109,3.7984915,910.02405
12943371,872.2917,573.7162,298.5755,299.92554,99.02572,7.1973505,0.7540091,2.653471,1026.8206
12839577,921.8595,634.82104,287.03845,287.26306,100.045006,7.962569,0.71999204,2.7677498,1171.8662
12536239,816.0919,452.92508,363.16687,364.09076,98.23899,6.963543,0.7627664,3.0326233,987.0143
12526838,801.52185,514.85175,286.6701,286.71307,98.52893,6.979755,0.7738712,3.5803642,916.71765
12621681,806.03186,520.32294,285.70892,289.6613,98.39503,6.888536,0.76558954,3.3013968,939.7916
12536850,801.5534,518.79675,282.75665,284.06848,98.546814,6.9916763,0.77484494,3.6115723,914.50934
12927492,827.7239,491.19943,336.5244,336.96875,98.64545,7.3234935,0.78263867,3.931638,957.50903
12953177,856.99805,518.6283,338.36975,339.99646,98.69783,7.185806,0.7669062,3.1110375,1039.744
12909375,909.20447,591.07275,318.13168,318.27795,100.05044,7.859198,0.7168538,2.412774,1114.5687
12570891,795.8326,466.91177,328.9208,329.3268,99.03186,7.2325435,0.76576406,3.1372802,1053.9298
12617227,824.86096,524.0957,300.76523,303.1375,98.50634,7.230764,0.7844688,3.958612,919.12384
12807972,845.17944,492.55814,352.6213,353.7305,98.61316,7.2365837,0.7747934,3.467818,1029.8461
12721256,804.6189,442.3818,362.2371,362.65652,98.22538,6.953806,0.7622987,3.0200775,982.9038
12591737,801.3932,517.9694,283.4238,285.4952,98.456474,6.916397,0.7697549,3.4414418,926.12146
12636442,807.5167,423.56198,383.95474,384.60266,98.35524,6.8576117,0.7606522,3.0499701,969.8546
12616662,809.68396,530.93164,278.7523,281.64398,98.4332,6.8686495,0.76597184,3.3086305,937.72626
12812413,827.0763,501.43878,325.63754,327.5455,98.45979,7.2916903,0.78416675,3.967125,938.9819
13012906,842.11237,505.3115,336.80087,335.258,98.74687,7.26149,0.7774157,3.6044948,1020.53625
12626522,801.5796,492.67572,308.90387,309.26178,98.43273,6.834598,0.7619062,3.1433578,955.81854
12875727,790.99304,412.67822,378.3148,378.27527,98.877655,7.3651752,0.76352024,3.18327,1070.0723
12702999,847.9607,487.68842,360.27225,360.29922,98.57597,7.2111907,0.77307236,3.3820927,1035.2761
12938824,879.13513,593.1591,285.97598,288.4894,99.31841,7.4514275,0.72468495,1.9434537,991.5153
12882570,830.7189,498.38052,332.33838,332.811,98.71142,7.3127327,0.783504,3.9261003,963.5943
13028790,876.7716,583.2847,293.48685,294.99585,99.33298,7.4222765,0.727788,1.988517,982.90686
12695454,812.3728,344.43488,467.93796,468.4324,97.87349,7.5967493,0.7601102,3.1830313,1045.8994
12686622,809.0221,530.14166,278.88043,280.11185,98.419136,6.865062,0.76462466,3.2608328,942.88586
12681721,802.2528,512.11273,290.1401,290.90042,98.42872,6.9190364,0.7665897,3.3452156,937.605
13053999,886.2667,562.7306,323.5361,324.75,99.27147,7.5988817,0.7187604,1.9897236,1022.5609
12952097,813.26245,515.8666,297.39584,297.98886,98.426895,7.1808357,0.78161997,3.8694522,917.9407
12832236,822.50684,494.4773,328.02954,329.4279,98.464096,7.249103,0.7826667,3.9240777,928.6076
12725234,855.282,312.90494,542.377,543.2209,96.88153,7.71104,0.7601697,3.182752,1015.6684
12887812,839.09656,502.11926,336.9773,338.97815,98.75221,7.2786484,0.7787121,3.6775692,1013.0852
12982765,834.5271,494.21103,340.31607,342.7437,98.770164,7.3131766,0.7793992,3.7446797,1006.1844
12731594,799.9579,493.1439,306.814,307.08426,98.411385,6.864981,0.7626957,3.1893425,950.8991
13077207,821.8214,516.9238,304.8976,307.13608,98.455795,7.2243195,0.7795293,3.8415637,932.5173
13233731,873.031,584.3112,288.7198,290.35785,99.24833,7.401877,0.730548,2.039593,977.24164
13154208,892.2051,580.9541,311.25098,312.6466,99.882484,7.7570543,0.7169666,2.196789,1064.4628
12751578,800.2466,491.17944,309.0671,309.93842,98.4011,6.8680725,0.7610082,3.1178198,959.14886
12746601,801.09436,496.4962,304.59814,304.8979,98.39582,6.8684864,0.7636238,3.2260888,946.9509
12998969,884.86896,568.7994,316.06958,317.85623,99.211845,7.569228,0.7213554,1.993666,1001.9795
13051142,795.47455,461.108,334.36655,337.76352,98.1082,7.062079,0.76498014,3.040092,991.05444
12952029,808.7024,512.5717,296.1307,298.64948,98.40745,7.1383367,0.77843314,3.771698,921.60754
13257322,822.04803,494.4029,327.64514,328.6636,98.46741,7.271767,0.78269815,3.9328587,934.4246
13143645,872.5919,577.6368,294.9551,295.44897,99.1945,7.3360124,0.7345575,2.1069033,984.3941
12910424,812.428,338.7766,473.6514,477.36044,97.54622,7.5713043,0.7616384,3.188939,1039.4166
13133405,874.8268,582.71704,292.10974,295.16574,99.195335,7.249002,0.7500462,2.53069,1000.2645
12835922,796.01184,473.63742,322.37445,324.80524,98.88172,7.1999764,0.76791924,3.1317883,1031.6011
12861270,800.7583,440.6302,360.12808,360.0961,98.23943,6.964952,0.7618725,3.0041065,981.5287
13228426,872.52625,575.6698,296.8564,298.27557,99.15596,7.2716465,0.7470135,2.4425771,991.1639
12914443,917.0102,625.4775,291.5327,293.71042,100.10332,7.9248114,0.71803343,2.5549572,1126.2828
12945267,856.5082,361.15164,495.35654,496.6277,96.913055,7.654343,0.7616887,3.181269,1016.05536
12811428,806.72595,412.61823,394.10776,395.03833,98.25899,6.9022326,0.76037097,3.013205,974.7536
12786876,800.8222,515.90344,284.91876,286.172,98.47088,7.000225,0.7711657,3.514059,928.2784
12885756,788.4513,414.98492,373.46634,375.87057,98.83916,7.31774,0.7655234,3.1910741,1067.5602
12944335,905.0178,602.0304,302.98743,304.16568,100.09943,7.8974204,0.71787184,2.463481,1100.4393
13149554,918.6158,639.9955,278.6203,281.57373,100.02096,8.00982,0.7209873,2.8489428,1165.1783
13058151,856.72034,521.0895,335.63086,337.9433,98.66975,7.2263055,0.7712581,3.2915826,1029.4636
13314043,885.9555,564.20886,321.74664,322.53738,99.48295,7.6751842,0.72068024,2.1080816,1009.44775
12952956,838.7552,488.94818,349.807,350.2319,98.70046,7.267325,0.7762631,3.5518982,1023.94714
13055375,837.30865,343.69016,493.6185,493.52982,97.0522,7.628957,0.7613426,3.1837656,1026.5424
12825885,785.0116,459.24066,325.77097,328.31274,98.85776,7.2250543,0.76848364,3.157171,1044.5885
12918220,859.4538,527.2511,332.2027,333.7489,98.79662,7.20338,0.7648145,3.017002,1028.3676
13045410,825.27075,338.5542,486.71655,487.97253,97.41399,7.557078,0.7631896,3.192603,1028.929
12871583,800.44965,489.28964,311.16,311.9105,98.3385,6.8930902,0.76041174,3.111905,961.33167
13069171,887.4322,574.00256,313.42963,316.02948,99.80335,7.7493987,0.71829385,2.1859415,1042.8983
12971007,793.30225,451.07727,342.22495,343.17722,98.48313,7.157814,0.7677774,3.0968585,1007.2688
13451033,788.2898,450.04233,338.24747,339.31552,98.42597,7.17037,0.7683771,3.092492,1001.433
13022694,828.15106,496.3998,331.75125,333.92816,98.791916,7.3315263,0.7807947,3.8349254,989.9924
12954498,917.4839,636.32245,281.1614,283.25797,100.071846,7.970129,0.7191276,2.6802888,1141.2623
13296732,799.39795,508.5689,290.82904,293.04224,98.43796,6.962449,0.7654447,3.3335056,944.8835
13263351,877.9997,582.01404,295.98566,298.17404,99.15137,7.225359,0.7573257,2.7532635,1010.7044
13086278,792.87524,461.8617,331.01352,332.5945,98.2142,7.02968,0.7632179,3.0058446,985.6313
12935853,776.46875,447.4569,329.01184,329.52698,98.861305,7.2385206,0.76837933,3.1685839,1052.2716
13121706,800.94006,503.97113,296.9689,299.3165,98.399376,6.9380817,0.76226217,3.2191033,954.7183
13100828,777.8535,459.44708,318.4064,319.24356,98.871,7.264058,0.76744807,3.1805775,1061.4886
13061428,807.40894,417.6952,389.71378,391.39807,98.36998,6.901899,0.75989884,3.0122476,973.6733
13325220,857.49,301.01898,556.471,558.4671,96.76252,7.6340423,0.76376826,3.1766524,999.7336
12945662,785.5147,372.98868,412.52603,413.3392,98.66415,7.381484,0.7650263,3.2084572,1061.1819
13346088,790.8137,454.63293,336.18076,335.87576,98.24881,7.1330976,0.7668692,3.058804,994.17126
13332549,827.88,487.2281,340.65192,340.95532,98.72817,7.3460436,0.78119975,3.8921523,973.7168
13369142,887.3838,572.91327,314.47055,315.98575,99.75368,7.745235,0.72067285,2.201356,1015.3066
13122112,819.32336,515.33356,303.9898,304.53357,98.405556,7.1921897,0.77836066,3.7980883,930.5312
13185581,804.94836,366.33246,438.61588,438.86792,97.61145,7.455685,0.76420337,3.2068124,1048.7197
13231852,803.6929,521.3797,282.3132,283.67883,98.50155,7.0342197,0.77027947,3.5093455,935.3072
13046969,808.2433,522.07495,286.16837,287.78574,98.53866,7.0794554,0.7739184,3.6281545,928.4784
13044316,893.15906,592.1787,300.98032,302.31586,100.12218,7.896818,0.7189065,2.4409862,1072.3228
13393688,872.2178,577.0121,295.20572,297.08423,99.2688,7.389281,0.73482656,2.1397657,967.1188
13392323,824.16174,499.97098,324.19073,326.4199,98.467384,7.2958074,0.78043073,3.8919628,945.58527
13121437,805.72974,457.3787,348.35107,348.64548,98.29103,6.9378877,0.75968343,2.9858477,978.13196
13184302,895.7453,597.5834,298.16193,298.42923,100.15262,7.936466,0.71937245,2.5207412,1079.7709
13130951,789.8086,469.68845,320.12018,322.1843,98.77419,7.201447,0.76916564,3.1314542,1019.3314
13246507,802.2733,514.1712,288.1021,288.74167,98.35975,6.9097486,0.75882536,3.034805,970.8029
13253919,880.19965,561.40137,318.79828,318.29642,99.14158,7.564249,0.724878,2.0510895,979.63983
13448340,878.08105,579.3561,298.725,300.54852,99.233986,7.250009,0.75922036,2.8111494,996.2807
13468250,871.3801,540.41077,330.96933,331.9995,99.07182,7.2395883,0.7668989,3.080553,1009.6439
13373991,885.3021,570.0066,315.2955,316.7491,99.393166,7.6355395,0.7221698,2.0819366,995.9273
13519543,914.44556,635.73865,278.70688,279.45084,100.10914,8.062899,0.7216864,2.8796942,1135.0304
