LOC_ID,INT_ID,LOC_NAME,LOC_NAME_ALT1,SCREEN_NAME,LAT,LONG,Z,FORMATION,SCREEN_DIAMETER_CM,SCREEN_TOP_DEPTH_M,WL_AVG_MASL,WL_AVG_TOTAL_NUM,WL_START_DATE_MDY,WL_END_DATE_MDY
-1192798160,-882359923,PGMN - CLOCA - W0000488,CLOCA - Purple Woods - (Well MW 1/08) (PGMN),PGMN - CLOCA - W0000488 (deep),44.03759765625,-78.91606903076172,309.84808349609375,Bedrock - Undifferentiated (ORMGP),6.349999904632568,145.7100067138672,272.20166015625,30238,08/26/2009,05/12/2021
-1101825452,1369704646,PGMN - NVCA - W0000232-2,NVCA - Wasaga Beach Klondike (PGMN),PGMN - NVCA - W0000232-2,44.49998092651367,-79.99321746826172,188.14329528808594,Sunnybrook (ORMGP),5.079999923706055,32.91839599609375,181.20242309570312,136537,11/20/2000,11/07/2022
-917379784,316439077,PGMN - ORCA - W0000255,ORCA - Cavan (PGMN),PGMN - ORCA - W0000255-2 (sh),44.12359619140625,-78.39117431640625,200.13265991210938,Inter Newmarket Sediment (ORMGP),5.079999923706055,3.048004150390625,198.1026153564453,87137,03/12/2003,03/13/2020
-917379784,-1809314917,PGMN - ORCA - W0000255,ORCA - Cavan (PGMN),PGMN - ORCA - W0000255-3 (deep),44.12359619140625,-78.39117431640625,200.13265991210938,Lower Newmarket (ORMGP),5.079999923706055,15.240004539489746,200.45767211914062,87066,03/12/2003,03/13/2020
-903049230,-18837512,PGMN - KRCA - W0000115-3,KRCA - Eldon Road Deep (PGMN),PGMN - KRCA - W0000115-3,44.397762298583984,-78.90858459472656,279.0486145019531,Bedrock - Undifferentiated (ORMGP),3.09879994392395,12.79998779296875,277.9020080566406,115374,01/22/2002,07/19/2019
118433,1099646144,Stouffville MW 04,York - Stouffville - MW 4 (SGPW - COMMERCIAL SAND&GRAV),Stouffville MW 4,43.99522399902344,-79.2861557006836,305.2080078125,Mackinaw/Oak Ridges (ORMGP),,8.529998779296875,300.11077880859375,489622,05/18/1962,03/31/2022
121119,121119,MOE OW #344A,MENSTZEL S,MOE Obs Well #344A,44.15193176269531,-79.4808120727539,220.03546142578125,Mackinaw/Oak Ridges (ORMGP),,3.048004150390625,219.1417694091797,1040,04/23/1971,12/31/1978
121812,121812,MOE OW #106A,MARKHAM TOWNSHIP,MOE Obs Well #106A,43.83236312866211,-79.3543930053711,182.93801879882812,Thorncliffe (ORMGP),20.319997787475586,26.212799072265625,167.89137268066406,1748,01/04/1974,12/31/1980
125196,125196,Newmarket PW 15,York - Newmarket - PW 15,Newmarket PW 15,44.05854797363281,-79.47931671142578,265.69000244140625,Scarborough (ORMGP),25.399999618530273,84.12480163574219,207.9356231689453,207902,07/27/1978,06/12/2022
127915,127915,Vandorf (Private) Georgopoulos,"York - Vandorf - Private - GEORGOPOULOS, Chris",Georgopoulos (1 Marjorie Drive),44.0080451965332,-79.39419555664062,304.4493713378906,Thorncliffe (ORMGP),15.239999771118164,49.07276916503906,251.65187072753906,78,06/09/1986,01/10/2006
128119,128119,Vandorf (Private) Nichols,"York - Vandorf - Private - Kim Nichols (TATONE, M.)",Nichols (12 Lady Diana Court),44.00326919555664,-79.40011596679688,299.9499206542969,Lower Newmarket (ORMGP),15.239999771118164,53.94960021972656,260.3446044921875,78,11/18/1986,01/10/2006
128584,128584,Holland Landing (Private) Shoebridge,"York - Holland Landing - Private (SHOEBRIDGE, DON)",Shoebridge,44.10346221923828,-79.51932525634766,224.58590698242188,Bedrock - Undifferentiated (ORMGP),,87.17279052734375,190.9102325439453,50,04/18/1987,01/24/2006
129482,129482,Queensville (Private) Lundy (Old),"York - Queensville - Private (LUNDY, STEVE)",Queensville (Private) Lundy (old),44.14524459838867,-79.40617370605469,279.8216552734375,Thorncliffe (ORMGP),,58.82640075683594,227.56951904296875,50,09/26/1988,01/24/2006
129935,106601446,Queensville MW 05 (TW 2-88),York - Queensville - MW 5 (TW 2-88),Queensville MW 5 (2 inch),44.125492095947266,-79.42308807373047,263.010009765625,Thorncliffe (ORMGP),3.174999952316284,60.959991455078125,240.59144592285156,387595,06/15/1988,09/01/2015
130347,130347,Vandorf (Private) Rankin,"York - Vandorf - Private - Rankin (EGAN, JAMES)",Rankin (82 Lakeview Ave),43.982845306396484,-79.37562561035156,318.7607116699219,Channel - Sand (ORMGP),15.239999771118164,68.58000183105469,279.6630554199219,73,10/10/1989,01/10/2006
130641,130641,Ballantrae (Private) Pritchard,"York - Ballantrae - Private (PRITCHARD, O.)",PRITCHARD,44.040061950683594,-79.32283020019531,338.81884765625,Mackinaw/Oak Ridges (ORMGP),15.239999771118164,28.65118408203125,313.3460693359375,115,04/24/1990,01/11/2006
130816,130816,Queensville (Private) Thompson,"York - Queensville - Private (THOMPSON, C.) (Old Well)",Queensville (Private) Thompson (Old),44.155975341796875,-79.4008560180664,256.30157470703125,Lower Newmarket (ORMGP),12.699999809265137,33.52799987792969,226.3771514892578,50,08/03/1990,01/24/2006
130973,130973,Kleinburg PW 3,York - Kleinburg - PW 3,Kleinburg PW 3,43.840946197509766,-79.65227508544922,218.02999877929688,Scarborough (ORMGP),25.399999618530273,69.69999694824219,176.96885681152344,577335,08/16/1990,06/12/2022
131391,131391,PGMN - TRCA - W0000075,TRCA - Kortright (PGMN),PGMN - TRCA - W0000075,43.833011627197266,-79.59156036376953,206.00074768066406,Mackinaw/Oak Ridges (ORMGP),5.0799994468688965,33.83280944824219,176.4601593017578,63318,10/06/1991,09/05/2012
131441,131441,Queensville PW 2,York - Queensville - PW 2,Queensville PW 2,44.14435577392578,-79.42647552490234,253.89999389648438,Thorncliffe (ORMGP),30.479999542236328,68.58000183105469,226.76327514648438,74877,07/03/1996,06/12/2022
131985,131985,Newmarket (Private) Dairy Office (New),York - Newmarket - Private (GLENVILLE FARMS),Newmarket (Private) GLENVILLE (Dairy Office) - New,44.05588912963867,-79.5096435546875,269.69110107421875,Thorncliffe (ORMGP),15.239999771118164,74.67599487304688,219.5498809814453,57,12/13/1993,01/12/2006
134009,134009,Queensville (Private) Hogue (New),"York - Queensville - Private (HOGUE,VICTOR)",Queensville (Private) Hogue (New),44.152915954589844,-79.38834381103516,261.9471740722656,Bedrock - Undifferentiated (ORMGP),15.239999771118164,80.46719360351562,234.14964294433594,49,05/25/1999,01/24/2006
134777,134777,PGMN - TRCA - W0000059,TRCA - SUMMIT GOLF & C.C (14m) (PGMN),PGMN - TRCA - W0000059,43.921661376953125,-79.4365463256836,270.8399963378906,Mackinaw/Oak Ridges (ORMGP),,13.71600341796875,269.8915710449219,173794,07/31/2001,06/16/2023
1000218744,1000223532,GHD MP24-15,York UYSS MP24-15,York UYSS MP24-15,44.05768966674805,-79.45532989501953,235.0031280517578,Late Stage Glaciolacustrine-Glaciofluvial (ORMGP),,1.149999976158142,232.59422302246094,11780,04/16/2015,11/30/2016
1000615096,-2003815722,Dufferin BH45,Milton Quarry - BH 45,BH45-I,43.5624885559082,-79.97660064697266,330.64208984375,Bedrock - Undifferentiated (ORMGP),0.050999999046325684,4.3800048828125,328.4776306152344,108,11/03/1997,12/09/2003
1000615096,-2005741495,Dufferin BH45,Milton Quarry - BH 45,BH45-II,43.5624885559082,-79.97660064697266,330.64208984375,Bedrock - Undifferentiated (ORMGP),0.03200000151991844,1.579986572265625,328.48773193359375,106,11/03/1997,12/09/2003
730900139,730900159,Whitby - 4595 Country Lane,Durham - Whitby - Private - Country Lane,Whitby - 4595 Country Lane,43.923926572705675,-78.98100655868095,123.94999694824219,,,,115.7502670288086,43006,04/16/2021,10/14/2021
-1708693148,593780664,Palgrave DP 6-04,Peel - Palgrave - DP 6-04,Palgrave DP 6-04s,43.95434686697366,-79.8384607222696,274.54998779296875,Halton Till,,1.44000244140625,275.00506591796875,8527,02/24/2005,06/22/2023
-1708693148,1648422273,Palgrave DP 6-04,Peel - Palgrave - DP 6-04,Palgrave DP 6-04d,43.95434686697366,-79.8384607222696,274.54998779296875,Halton Till,,1.9800000190734863,274.8777160644531,3149,02/24/2005,06/22/2023
730900138,730900158,Courtice - 1797 Baseline Rd,Durham - Courtice - Private - Baseline Rd,Courtice - 1797 Baseline,43.88203774625234,-78.7600411273888,102.4800033569336,,,,99.18697357177734,31856,09/18/2014,05/02/2022
492897779,663500507,Palgrave PW 4,Peel - Palgrave - PW 4,Palgrave PW 4,43.958616384075064,-79.84219155411084,287.58428955078125,Thorncliffe (ORMGP),16.510000228881836,76.20001220703125,279.484375,961,01/15/1999,06/29/2023
1000009925,1000003925,GAL-West Vaughan-BH-15-011,,BH-15-11,43.81837606101735,-79.6307194791915,163.17999267578125,Scarborough (ORMGP),,13.106399536132812,162.2535400390625,52088,09/22/2015,10/19/2021
1000171247,1003521682,GAL-West Vaughan-BH-15-153,,BH-15-153,43.77342407915156,-79.58349064590028,135.6824951171875,Bedrock - Undifferentiated (ORMGP),,20.116798400878906,127.9173355102539,38732,08/19/2016,10/18/2021
240723139,240710976,PGMN - HRCA - W0000001-1,HRCA - McNiven Rd (PGMN),PGMN - HRCA - W0000001-1,43.424628221423994,-79.94448436903865,262.51959228515625,Bedrock - Undifferentiated (ORMGP),5.079999923706055,4.785369873046875,258.9964904785156,153595,03/02/2001,03/19/2021
1000017087,1000007724,GAL-West Vaughan-BH-15-116,,BH-15-116,43.77302581890986,-79.62072574099041,176.04730224609375,Bedrock - Undifferentiated (ORMGP),,45.11000061035156,167.6215362548828,64618,12/16/2015,10/18/2021
240035181,240034109,Caledon Village TW B,Peel - Caledon Village - TW B,Caledon Village TW B,43.84785366461674,-79.98717176861582,402.8900146484375,Mackinaw/Oak Ridges (ORMGP),5.079999923706055,16.459197998046875,397.7794494628906,16349,09/26/1980,06/21/2023
-2147483454,-2147483544,Caledon East DP 9R-10s,Peel - Caledon East - DP 9R-10s,Caledon East DP 9R-10s,43.87803630259254,-79.87665139894494,312.19000244140625,Halton Till,5.0,0.3799999952316284,311.6322021484375,24887,04/30/2010,06/21/2023
49479,49479,Cheltenham TW 3-93,Peel - Cheltenham - TW 3-93,Cheltenham TW 3-93,43.71936958071886,-79.92410896626146,284.239990234375,Thorncliffe (ORMGP),14.604999542236328,41.149993896484375,258.22967529296875,110,08/14/1993,04/26/2023
372755718,55815832,Inglewood EW 3-3S,Peel - Inglewood - EW 3-3S,Inglewood EW 3-3S,43.81449266681836,-79.93348590372749,278.05999755859375,Mackinaw/Oak Ridges (ORMGP),7.619999885559082,9.144012451171875,270.99884033203125,51097,01/26/2006,06/23/2023
1000042493,1000054912,CRA MW19-11,,CRA MW19-11,44.042834460699844,-79.46022565443852,242.2899932861328,Mackinaw/Oak Ridges (ORMGP),5.099999904632568,12.039999961853027,240.3592071533203,26181,03/09/2012,10/19/2020
1000210222,1000210767,Newmarket MW 32 (Inspec-Sol BH 03-12),York - Newmarket MW 32 (York UYSS MW 3-12),York UYSS MW3-12,44.06982123381735,-79.45577619156884,233.4499969482422,Mackinaw/Oak Ridges (ORMGP),5.079999923706055,2.0,230.9904022216797,134378,09/16/2013,03/30/2022
-2147483047,-2147483177,Caledon Village TW 5-79,Peel - Caledon Village - TW 5-79 (REGION OF PEEL),Caledon Village TW 5-79,43.84955579580174,-79.98215397020307,417.1300048828125,Mackinaw/Oak Ridges (ORMGP),12.953999519348145,31.089996337890625,399.8344421386719,92,09/25/1979,06/20/2023
1245900405,1889966563,Caledon Village PSC 4-1,Peel - Caledon Village - PSC4-1,Caledon Village PSC4-1,43.85801963102345,-80.04584891251919,394.739990234375,Halton Till,6.400000095367432,7.599999904632568,390.7057800292969,85794,01/28/2004,06/20/2023
575184274,1322573483,Palgrave EW 3-2,Peel - Palgrave - EW 3-2,Palgrave EW 3-2,43.96278142121354,-79.82508351191682,293.6600036621094,Lower Newmarket (ORMGP),7.619999885559082,77.69999694824219,281.8582458496094,129730,09/02/2004,06/22/2023
-1935255348,283459923,PGMN - CVC - W0000026,CVC - Erin 6 Bedrock (PGMN),PGMN - CVC - W0000026-1,43.78017731273744,-80.06601127097665,392.9599914550781,Bedrock - Undifferentiated (ORMGP),25.399999618530273,8.381988525390625,387.0533447265625,101766,07/06/2001,11/08/2019
45532,45532,Palgrave Carling,Peel - Palgrave Carling (CAN BREWERIES LTD),Palgrave Carling,43.95847223005031,-79.84218188963155,288.3999938964844,Mackinaw/Oak Ridges (ORMGP),15.239999771118164,79.24800109863281,279.51507568359375,63308,07/31/1970,06/22/2023
-525047660,-913019836,Alton DP 1-04,Peel - Alton - DP 1-04,Alton DP1-04,43.862982397161126,-80.0678774688621,394.0,Halton Till,4.0,0.5,393.8779296875,68385,02/24/2006,06/20/2023
372755706,55815820,Caledon East EW 3-3S,Peel - Caledon East - EW 3-3S,Caledon East EW 3-3s,43.87079481932352,-79.86364469655139,293.2699890136719,Mackinaw/Oak Ridges (ORMGP),7.619999885559082,7.315185546875,288.3000793457031,73279,01/25/2006,06/21/2023
120000035,120000018,PGMN - CVC - W0000019,CVC - W019 - Orangeville sh (PGMN),PGMN - CVC - W0000019-1,43.889922713386525,-80.1228572389877,448.4700012207031,Mackinaw/Oak Ridges (ORMGP),5.079999923706055,17.67840576171875,447.3684387207031,120596,05/16/2001,11/08/2019
149933,149067,PGMN - CVC - W0000165 - 2 and 3,CVC - CAMC/YPDT - Heart Lake Rd. (PGMN),PGMN - CVC - W0000165-1 (sh),43.822347645400086,-79.8977547945437,281.7200012207031,Mackinaw/Oak Ridges (ORMGP),3.809999942779541,3.108959913253784,281.4154052734375,73611,06/25/2002,11/19/2013
149933,149065,PGMN - CVC - W0000165 - 2 and 3,CVC - CAMC/YPDT - Heart Lake Rd. (PGMN),PGMN - CVC - W0000165-3 (deep),43.822347645400086,-79.8977547945437,281.7200012207031,Scarborough (ORMGP),6.349999904632568,168.00576782226562,278.335693359375,106387,06/25/2002,11/07/2019
149933,149066,PGMN - CVC - W0000165 - 2 and 3,CVC - CAMC/YPDT - Heart Lake Rd. (PGMN),PGMN - CVC - W0000165-2 (int),43.822347645400086,-79.8977547945437,281.7200012207031,Mackinaw/Oak Ridges (ORMGP),5.079999923706055,30.510478973388672,280.746337890625,121350,06/25/2002,11/07/2019
730900147,730900221,TRCA - SL22-GW40-2m-1,Seaton Sideline 22,TRCA - SL22-GW40-2m-1,43.8839429539311,-79.11096909550331,145.86880493164062,,,,145.83001708984375,11058,01/01/2016,05/07/2021
730900157,730900231,Mountsberg DP1 and DP2,HRCA - DP1 and DP2 - Mountsberg,Mountsberg DP1 - Deep (Inside),43.46229799150051,-80.02915920660124,297.6199951171875,Inter Newmarket Sediment (ORMGP),,0.910003662109375,297.72186279296875,73154,09/12/2012,06/11/2021
730900157,730900233,Mountsberg DP1 and DP2,HRCA - DP1 and DP2 - Mountsberg,Mountsberg DP2 - Shallow (Inside),43.46229799150051,-80.02915920660124,297.6199951171875,,,0.089996337890625,297.6960754394531,71963,09/12/2012,06/11/2021
-1299520321,-393055655,6808885,COOKE J,6808885,43.4019889831543,-79.98173522949219,274.31890869140625,Bedrock - Undifferentiated (ORMGP),,9.144012451171875,264.9976806640625,524499,07/12/1974,01/01/2008
1000246617,1003537998,GAL-West Vaughan-BH-15-063,,BH-15-63,43.833239470405324,-79.63179561484294,174.4320068359375,Lower Newmarket (ORMGP),,14.02079963684082,181.3269805908203,44542,08/26/2016,10/18/2021
49480,49480,Cheltenham TW 2-93,Peel - Cheltenham - TW 2-93,Cheltenham TW 2-93,43.75661526748313,-79.9161422548193,282.19000244140625,Bedrock - Undifferentiated (ORMGP),14.604999542236328,74.07000732421875,268.5914611816406,112,07/20/1993,04/26/2023
-2147483406,-2147483506,Cheltenham EW 2-3,Peel - Cheltenham - EW 2-3,Cheltenham EW 2-3s,43.74674790623305,-79.91433312646997,286.7900085449219,Mackinaw/Oak Ridges (ORMGP),6.400000095367432,14.29998779296875,272.3904113769531,104136,03/24/2010,06/22/2023
-2147483406,-767942718,Cheltenham EW 2-3,Peel - Cheltenham - EW 2-3,Cheltenham EW 2-3d,43.74674790623305,-79.91433312646997,286.7900085449219,Lower Newmarket (ORMGP),6.400000095367432,49.69999694824219,263.4103088378906,115965,03/24/2010,06/22/2023
-2147483434,-2147483532,Alton EW 3-3,Peel - Alton - EW 3-3,Alton EW 3-3,43.861554717441116,-80.06725263232634,399.5899963378906,Mackinaw/Oak Ridges (ORMGP),6.349999904632568,9.144012451171875,391.9260559082031,99534,03/12/2010,06/20/2023
-2147483043,-2147483175,Cheltenham OW 1-30s,Peel - Cheltenham - OW 1-30s,Cheltenham OW1-30s,43.74760626514691,-79.91559689356768,286.42999267578125,Halton Till,5.0,6.100006103515625,280.9046936035156,51243,04/29/2004,06/22/2023
1000199181,1000196627,Inspec-Sol BH16-12(MW),York UYSS MW16-12,York UYSS MW16-12,44.04934451124908,-79.4548728854494,241.14999389648438,Mackinaw/Oak Ridges (ORMGP),5.079999923706055,6.199999809265137,241.26133728027344,23138,11/15/2017,04/23/2019
-642386182,-1495020475,Caledon Village TW 2-05,Peel - Caledon Village - TW 2-05,Caledon Village TW 2-05,43.84992408450957,-79.9830683740873,416.54998779296875,Upper Newmarket (ORMGP),20.31999969482422,29.720001220703125,399.5885925292969,107,03/08/2005,06/20/2023
49482,49482,Cheltenham TW 1-93 (d),Peel - Cheltenham - TW 1-93 d,Cheltenham TW 1-93 (d),43.74756966680808,-79.9155354532836,286.5199890136719,Mackinaw/Oak Ridges (ORMGP),14.604999542236328,50.290008544921875,262.492919921875,152933,07/12/1993,06/22/2023
44083,44083,PGMN - CVC - W0000020,CVC - Huttonville MOE OW #167A (PGMN),PGMN - CVC - W0000020-1,43.63825682859625,-79.80239245347883,205.25,Halton Till,15.239999771118164,2.9799957275390625,203.49879455566406,91480,11/26/1965,10/03/2013
372755694,55815808,Caledon Village TW 3-05,Peel - Caledon Village - TW 3-05,Caledon Village TW 3-05,43.84941153700226,-79.9821315409815,417.0199890136719,Mackinaw/Oak Ridges (ORMGP),20.31999969482422,23.769989013671875,399.6838073730469,101215,04/04/2005,06/20/2023
2045773952,-1227587967,Alton PS 3-4,Peel - Alton - PS 3-4 (Beatty),Alton PS 3-4,43.86512929239923,-80.07058183236802,405.7099914550781,Mackinaw/Oak Ridges (ORMGP),5.079999923706055,9.1400146484375,396.8204650878906,12573,10/29/2004,06/20/2023
945000508,-582598003,Alton PS 3-3,Peel - Alton - PS 3-3 (Beatty),Alton PS 3-3,43.86512929239923,-80.07058183236802,405.8399963378906,Upper Newmarket (ORMGP),5.079999923706055,20.200000762939453,396.75115966796875,10941,10/27/2004,06/20/2023
21613,21613,Georgetown (Private) WatchTower PW 2,Halton - Georgetown (Private) - WatchTower PW 2 (I.B.S.A. WATCHTOWER),Georgetown (Private) WatchTower PW 2,43.65228665296434,-79.94789965561228,273.5838928222656,Mackinaw/Oak Ridges (ORMGP),15.239999771118164,7.315185546875,262.9878845214844,67982,10/29/1985,12/27/2007
22235,22235,Georgetown (Private) Lindsay,Halton - Georgetown (Private) - Lindsay (LINDSAY  J.),Georgetown (Private) Lindsay,43.64780590299783,-79.95089675027653,280.3229064941406,Mackinaw/Oak Ridges (ORMGP),15.239999771118164,17.983184814453125,264.80120849609375,73716,11/27/1991,12/27/2007
730900143,730900216,TRCA - SL26-GW40-1m-1,Seaton Sideline 26,TRCA - SL26-GW40-1m-1,43.887798014808105,-79.12778398337099,189.99172973632812,,,,188.81349182128906,41279,04/08/2016,11/19/2021
730900142,730900215,TRCA - SL26-GW40-2m-1,Seaton Sideline 26,TRCA - SL26-GW40-2m-1,43.88780122907146,-79.12778112766071,189.99169921875,,,,188.77859497070312,45602,01/07/2016,12/11/2021
730900150,730900224,TRCA - Se-w2,Seaton Control Site,TRCA - Se-w2,43.90581378448887,-79.12425445822612,204.2707061767578,,,,204.14720153808594,21842,05/24/2019,11/19/2021
-2064598398,-2016100011,6810422,HAMILTON-WENTWORTH,6810422,43.39795684814453,-80.035888671875,285.303466796875,Bedrock - Undifferentiated (ORMGP),,30.175201416015625,271.8415832519531,57,10/24/1982,01/31/2008
40530,40530,MOE OW #329A,MINISTRY OF ENVIRONMENT,MOE Obs Well #329A,43.961090087890625,-79.08175659179688,175.23048400878906,Lower Newmarket (ORMGP),15.239999771118164,4.5720062255859375,174.13323974609375,1032,01/01/1974,03/28/2023
40980,40980,PGMN - TRCA - W0000010,TRCA - Claremont Deep MOE OW #333A (PGMN),PGMN - TRCA - W0000010,43.95923614501953,-79.08396911621094,181.69000244140625,Scarborough (ORMGP),5.079999923706055,71.62799835205078,178.24700927734375,164285,11/01/1971,06/16/2023
48256,48256,Palgrave TW 1/85,Peel - Palgrave - TW 1-85,Palgrave TW 1/85,43.96208953857422,-79.82786560058594,296.084716796875,Lower Newmarket (ORMGP),15.875,74.07000732421875,280.30511474609375,31164,09/17/1985,10/23/2006
49541,-681066241,PGMN - TRCA - W0000327,TRCA - Bolton - (IWA C34B-28 - PGMN),PGMN - TRCA - W0000327-2 (Sh),43.8759880065918,-79.75726318359375,260.82000732421875,Halton Till,3.47979998588562,13.0600004196167,251.29190063476562,59882,04/28/1994,06/21/2023
49541,49541,PGMN - TRCA - W0000327,TRCA - Bolton - (IWA C34B-28 - PGMN),PGMN - TRCA - W0000327-4,43.8759880065918,-79.75726318359375,260.82000732421875,Mackinaw/Oak Ridges (ORMGP),4.919980049133301,79.8699951171875,220.86302185058594,150330,04/27/1993,06/21/2023
49541,-1721628972,PGMN - TRCA - W0000327,TRCA - Bolton - (IWA C34B-28 - PGMN),PGMN - TRCA - W0000327-3 (Int),43.8759880065918,-79.75726318359375,260.82000732421875,Mackinaw/Oak Ridges (ORMGP),5.206999778747559,36.649993896484375,226.80209350585938,15583,04/27/1993,03/19/2007
149510,148693,Newmarket MW 03 (TH 87-6) (Bales Rd.),York - Newmarket - MW 3 (TH 87-6) (Bales),Newmarket MW 3,44.07448959350586,-79.39395904541016,272.8699951171875,Thorncliffe (ORMGP),15.239999771118164,60.65519714355469,262.3200378417969,362694,07/02/1987,03/30/2022
149515,148698,Aurora MW 06 (Beacon Hall Golf - TW1/84),York - Aurora - MW #6 - Beacon Hall TW1/84,Aurora MW 6,43.973915100097656,-79.4588851928711,300.4800109863281,Scarborough (ORMGP),15.239999771118164,116.12879943847656,248.3101043701172,401537,09/25/1984,03/29/2022
149540,148723,Richmond Hill MW 04 (Ozark Park),York - Richmond Hill - MW 4 (OZARK),Richmond Hill MW 4,43.941471099853516,-79.4498291015625,297.7580871582031,Thorncliffe (ORMGP),15.239999771118164,90.52560424804688,273.2191162109375,333917,01/12/1993,03/29/2022
149654,148881,Newmarket (Private) KELLY (NEW),York - Newmarket - Private (KELLY - new),Newmarket (Private) KELLY (NEW),44.07908248901367,-79.45943450927734,245.55227661132812,,,,217.48167419433594,48,01/24/2002,01/24/2006
149678,148905,WMI - EAST WELLS FRONT,WMI - Bayview Landfill - York - MW - EWF,WMI - EAST WELLS FRONT,43.984458923339844,-79.43968963623047,276.84210205078125,,,,268.8679504394531,49,01/22/2002,01/19/2006
-909509778,-438497007,Ballantrae MW 12d,York - Ballantrae - MW 12d,Ballantrae MW 12d,44.04216003417969,-79.30032348632812,338.6470031738281,Thorncliffe (ORMGP),5.079999923706055,93.11639404296875,294.5297546386719,222853,01/30/2010,03/28/2022
121838,121838,MOE OW #398A,VILLAGE IN THE VALLEY,MOE Obs Well #398A,43.87043380737305,-79.31639099121094,178.39663696289062,Thorncliffe (ORMGP),10.159998893737793,21.031204223632812,173.57305908203125,1709,07/18/1973,08/23/1979
123578,148923,Newmarket MW 12 (TH 6-76) (TW 14),York - Newmarket - MW 12 - TH 6-76 (Test Well 14),Newmarket MW 12,44.0682258605957,-79.42926025390625,285.7749938964844,Lower Newmarket (ORMGP),5.079999923706055,49.07279968261719,269.4996032714844,219890,10/03/1968,03/30/2022
123723,123723,Vandorf (Private) BATCHELOR,York - Vandorf - Private - Batchelor (MILLBANK ROGER),BATCHELOR,43.99862289428711,-79.38986206054688,298.9552001953125,Scarborough (ORMGP),,142.95120239257812,253.224853515625,52,08/20/1976,01/19/2006
125624,125624,Schomberg PW 3,York - Schomberg - PW 3,Schomberg PW 3,44.006927490234375,-79.6870346069336,228.8000030517578,Thorncliffe (ORMGP),15.239999771118164,79.55281066894531,232.15655517578125,989571,08/26/1980,06/12/2022
126702,126702,Queensville (Private) Vine,"York - Queensville - Private - VINE, MERVIN",Queensville (Private) Vine,44.161964416503906,-79.40437316894531,262.208984375,Inter Newmarket Sediment (ORMGP),15.239999771118164,65.53199768066406,226.24937438964844,50,12/05/1983,01/24/2006
126806,126806,Newmarket PW 16,York - Newmarket - PW 16,Newmarket PW 16,44.02984619140625,-79.47384643554688,269.1400146484375,Scarborough (ORMGP),25.399999618530273,98.75520324707031,224.26425170898438,199038,07/29/1983,06/12/2022
127873,127873,Vandorf (Private) Dale,"York - Vandorf - Private - VICK, RONALD DALE",Dale (28 Executive Drive),44.00579071044922,-79.40032958984375,305.7368469238281,Thorncliffe (ORMGP),15.239999771118164,47.548797607421875,260.2049560546875,78,05/26/1986,01/10/2006
129886,129886,Ballantrae (Private) Rasman,York - Ballantrae - Private (RASMAN),RASMAN,44.03696060180664,-79.33834075927734,316.91729736328125,Mackinaw/Oak Ridges (ORMGP),15.239999771118164,15.239990234375,314.39251708984375,114,03/08/1989,01/11/2006
130958,130958,Ballantrae (Private) Wieser,York - Ballantrae - Private (WIESER),WEISER,44.02423095703125,-79.32991027832031,331.9835205078125,Mackinaw/Oak Ridges (ORMGP),15.239999771118164,24.384002685546875,317.7252197265625,114,11/29/1990,01/11/2006
131256,131256,Queensville (Private) Oakes (New),"York - Queensville - Private (OAKES, PAT) (New)",Queensville (Private) Oakes (New),44.129173278808594,-79.39646911621094,280.02667236328125,Thorncliffe (ORMGP),15.239999771118164,56.38800048828125,239.86692810058594,49,09/05/1991,01/24/2006
132261,1089992858,Vandorf MW 1 D&I (GSC BH VSR),York - Vandorf - MW 1 D&I (GSC-BH-VSR Vandorf),Vandorf MW 1d,44.000858306884766,-79.37620544433594,302.8609924316406,Scarborough (ORMGP),7.619999885559082,123.44400024414062,271.3746643066406,364111,08/08/2002,03/29/2022
132261,1727829900,Vandorf MW 1 D&I (GSC BH VSR),York - Vandorf - MW 1 D&I (GSC-BH-VSR Vandorf),Vandorf MW 1i,44.000858306884766,-79.37620544433594,302.8609924316406,Channel - Silt (ORMGP),2.5399999618530273,61.0,286.7866516113281,351577,08/08/2002,03/29/2022
132263,2037961576,Ballantrae MW WS-1D-1I (GSC MSR) (OGS 11-AG-194),Geological Survey of Canada,BAL-TW-GSC McCowan/Davis Intermediate,44.08415222167969,-79.33328247070312,278.6300048828125,Channel - Sand (ORMGP),2.5399999618530273,44.19999694824219,273.5350036621094,352787,06/28/2001,03/28/2022
132263,132263,Ballantrae MW WS-1D-1I (GSC MSR) (OGS 11-AG-194),Geological Survey of Canada,BAL-TW-GSC McCowan/Davis Deep,44.08415222167969,-79.33328247070312,278.6300048828125,Scarborough (ORMGP),7.619999885559082,89.91600036621094,268.9800720214844,359976,06/28/2001,03/28/2022
132687,132687,Queensville (Private) Will/Turcotte (New),"York - Queensville - Private (TURCOTTE, HARRY)",Queensville (Private) Will (Turcotte) (New),44.15248107910156,-79.4020767211914,260.04949951171875,Thorncliffe (ORMGP),15.239999771118164,67.66560363769531,225.95556640625,50,08/01/1995,01/24/2006
132723,132723,Ballantrae (Private) Cawfield Mary WW,"York - Ballantrae - Private (BRIDGES, LARRY)",Cawfield Mary WW,44.031982421875,-79.33678436279297,329.4360046386719,Channel - Silt (ORMGP),15.239999771118164,77.419189453125,305.9857482910156,49,07/15/1995,01/11/2006
