"INT_ID","LOC_ID","LOC_NAME","LOC_NAME_ALT1","SCREEN_NAME","LAT","LONG","Z","FORMATION","SCREEN_DIAMETER_CM","SCREEN_TOP_DEPTH_M","WL_AVG_MASL","WL_AVG_TOTAL_NUM","WL_START_DATE_MDY","WL_END_DATE_MDY","nValues","MannKendall10yrTau","MannKendall10yrPstat","MannKendall10yrText","GAMrange"
-244038765,372766400,"PGMN - NVCA - W0000224-1","NVCA - Tottenham (PGMN)","PGMN - NVCA - W0000224",44.021858215332,-79.8089599609375,249.736999511719,"Scarborough (ORMGP)",5.07999992370605,71.3000030517578,239.308578491211,106686,"09/17/2002","07/14/2021",4407,-0.75297619047619,0,"MK decreasing trend",1.72041113949822
-240826849,1289918417,"PGMN - TRCA - W0000330","TRCA 330-1 - Peel - Caledon East EW 3-1 (PGMN)","PGMN - TRCA - W0000330",43.8739700317383,-79.8659133911133,295.769989013672,"Mackinaw/Oak Ridges (ORMGP)",6.34999990463257,21.0499877929688,289.623077392578,134557,"01/15/2003","06/21/2023",5582,-0.282374941561477,6.18026516556736e-05,"MK decreasing trend",0.458030990743692
-234703601,-312991858,"Caledon East TW 6R-05D","Peel - Caledon East - TW 6R-05D (Trow)","Caledon East TW 6R-05D",43.8711141465207,-79.8622571399752,293.299987792969,"Mackinaw/Oak Ridges (ORMGP)",7.61999988555908,38.4048004150391,287.265747070312,222193,"01/30/2006","06/21/2023",4716,-0.20039603960396,0.00301229123555258,"MK decreasing trend",0.767607119140802
-233600729,5398,"PGMN - CLOCA - W0000044 and 52 (GA 052)","CLOCA - MOE (OWRC) RBR BRANCH (PGMN)","PGMN - CLOCA - W0000044 (deep)",43.9660377502441,-78.6832046508789,154.25,"Scarborough (ORMGP)",3.80999994277954,36.5760040283203,142.110977172852,109504,"03/29/1966","06/07/2021",4514,-0.129292929292929,0.214105754914349,"MK no trend",0.412580306026236
-224412046,134819,"REG 1-94","RG 1-94 (UofT)","1/94-3",43.8595962524414,-79.1345748901367,160.1787109375,"Halton Till",5.07999992370605,8.78999328613281,156.008392333984,178354,"09/15/1994","07/27/2023",7093,-0.0907563025210084,0.220219736430656,"MK no trend",1.88834675983906
-224406311,-828830263,"Port Perry OW 05-3","Durham - Port Perry - OW 05-3","Port Perry - OW 05-3",44.0608749389648,-78.9993896484375,278.939971923828,"Mackinaw/Oak Ridges (ORMGP)",5.07999992370605,5.6387939453125,277.532989501953,115589,"09/26/2007","07/27/2023",4486,-0.0217341569434912,0.758820947673882,"MK no trend",0.746057099297511
-206706988,134125,"Stouffville MW 10 (OGS 11-AG-213)","York - Stouffville - MW 10 (Wilson's) WILSON'S WATER WELLS","Stouffville MW 10 - Wilsons Well",44.0020942687988,-79.2879867553711,331.013488769531,"Scarborough (ORMGP)",20.3199996948242,157.88639831543,263.17236328125,87469,"09/01/1999","06/21/2021",5217,0.172228443449048,0.013541944988263,"MK increasing trend",0.830865955766459
-193282130,-1947816063,"Nobleton MW 4I","York - Nobleton - MW 4I - MW NB1I-06 (MMM)","Nobleton MW 4i",43.89794921875,-79.6530075073242,260.411987304688,"Upper Newmarket (ORMGP)",7.61999988555908,37.8000030517578,253.005981445312,270661,"10/31/2006","06/03/2022",5319,-0.204725797919238,0.00179213002247369,"MK decreasing trend",0.75861371778603
-182799826,372753609,"Mount Albert MW 06 (OW 05-2)","York - Mount Albert - MW 6 - OW 05-2","Mount Albert MW 6",44.1298980712891,-79.3093338012695,280.690002441406,"Lower Newmarket (ORMGP)",5.07999992370605,27.8000030517578,254.103378295898,295669,"07/22/2005","03/16/2022",5924,-0.132188200149365,0.0470580366647753,"MK decreasing trend",0.481719841144284
-162852996,-397623993,"Mount Albert MW 11S (OW A3-S)","York - Mount Albert - MW 11D - OW A3-S (MA 3S)","Mount Albert MW 11s",44.1181907653809,-79.3030853271484,275.890014648438,"Lower Newmarket (ORMGP)",NA,25.8000030517578,265.522705078125,251853,"11/30/2005","03/16/2022",4410,-0.163181478715459,0.0142053635812682,"MK decreasing trend",0.214629377619188
-152520478,-331653118,"Ballantrae MW 12s","York - Ballantrae - MW 12s","Ballantrae MW 12s",44.0420722961426,-79.3003158569336,338.605987548828,"Mackinaw/Oak Ridges (ORMGP)",5.07999992370605,26.2127990722656,325.727142333984,223963,"03/31/2010","03/28/2022",4374,-0.132561613144137,0.0464374827205378,"MK decreasing trend",0.110449083048125
-150442998,49276,"Caledon Village OW 2-91 s and i","Peel - Caledon Village - OW 2i/s-91","Caledon Village OW 2s",43.857303254083,-80.0473976694154,391.660003662109,"Halton Till",2.53999996185303,1.52400004863739,389.209564208984,141988,"07/02/1991","06/20/2023",4399,-0.169383636081354,0.00760154295039817,"MK decreasing trend",0.306092186335532
-144291269,-1526185088,"Georgetown OW 1-00","Halton - Georgetown - OW 1-00","Georgetown OW 1-00 s",43.6029891967773,-79.9350128173828,259.882507324219,"Mackinaw/Oak Ridges (ORMGP)",5.07999992370605,9.14399719238281,258.307983398438,42523,"09/06/2000","06/11/2021",1770,0.174751607247224,0.0513232340951031,"MK no trend",0.567655534393616
-130212055,-2147483639,"OGS-SS-11-09","Ont Geol Surv-SS-11-09 Glencairn","OGS-SS-11-09 -s",44.2847595214844,-80.0285873413086,244.580993652344,"Upper Newmarket (ORMGP)",5.07999992370605,24.3999938964844,232.497695922852,63993,"10/18/2011","11/07/2022",2666,-0.392236976506639,5.33411097514147e-08,"MK decreasing trend",0.266050218570775
-119415784,-1318528557,"Inglewood OW 5","Peel - Inglewood - OW 5-78","Inglewood OW 5",43.7992286682129,-79.9302368164062,268.3046875,"Bedrock - Undifferentiated (ORMGP)",5,48.6999969482422,265.113891601562,158048,"01/07/2005","09/15/2021",3465,0.0259917920656635,0.725884293517593,"MK no trend",0.298637445885582
-88297705,1733263150,"Gan-Forest-Central","GanRCA - MW 02-2010 (Gan Forest - Central)","Gan-Forest-Central",44.0906143188477,-78.5066223144531,293.391235351562,"Inter Newmarket Sediment (ORMGP)",NA,21.6408081054688,271.013305664062,49575,"04/14/2010","12/02/2022",2066,0.069701280227596,0.546208417913761,"MK no trend",0.0790195916411326
-52926362,-920474529,"Caledon East EW 1-2","Peel - Caledon East - EW 1-2","Caledon East EW 1-2",43.8780423024495,-79.9004542315667,377.899993896484,"Mackinaw/Oak Ridges (ORMGP)",6.34999990463257,56.3999938964844,373.888397216797,55276,"03/17/2003","06/21/2023",2230,-0.277117117117117,0.000442983302527011,"MK decreasing trend",0.526535841256133
-28156945,154809852,"PGMN - GRCA - W0000393","GRCA - Baltimore CA (PGMN)","PGMN - GRCA - W0000393",44.0285339355469,-78.1470031738281,152.520004272461,"Lower Newmarket (ORMGP)",7.61999988555908,3.04800009727478,151.792724609375,85230,"01/13/2004","05/29/2019",3302,NA,NA,NA,0.717313559483181
-18837512,-903049230,"PGMN - KRCA - W0000115-3","KRCA - Eldon Road Deep (PGMN)","PGMN - KRCA - W0000115-3",44.397762298584,-78.9085845947266,279.048614501953,"Bedrock - Undifferentiated (ORMGP)",3.09879994392395,12.7999877929688,277.902008056641,115374,"01/22/2002","07/19/2019",4630,-0.211875843454791,0.0591452474631966,"MK no trend",1.03804517120132
-4627116,786459112,"Port Perry OW 05/2","Durham - Port Perry - OW 05-2","Port Perry - OW5-2",44.0608787536621,-78.9994812011719,279.119995117188,"Thorncliffe (ORMGP)",15.2399997711182,76.5047912597656,277.194549560547,93096,"09/14/2006","07/27/2023",4141,-0.263881544156531,0.00248721326018431,"MK decreasing trend",0.581765264250414
-148857,-149563,"Aurora MW 13 (TH 87/2)","York - Aurora - MW #13 - TW 5 (TH 87-2)","Aurora MW 13",44.0180892944336,-79.4700469970703,254.949996948242,"Scarborough (ORMGP)",15.2399997711182,121.919998168945,239.869613647461,151465,"01/21/1987","03/30/2022",3125,0.320849989480328,2.90233671162987e-06,"MK increasing trend",1.7076104954811
2820,2820,"PGMN - CVC - W0000018","CVC - Orangeville Br (PGMN)","PGMN - CVC - W0000018-1",43.890239744622,-80.1193880396368,450.940002441406,"Bedrock - Undifferentiated (ORMGP)",15.2399997711182,22.4700012207031,449.307098388672,131276,"08/16/1989","02/20/2020",5478,-0.233449477351916,0.0301984355801701,"MK decreasing trend",1.20215339050222
4871,4871,"PGMN - GRCA - W0000114-2 (OWRC R B R BRANCH)","GRCA - Jungle Cat South (PGMN)","PGMN - GRCA - W0000114 (sh)",43.9975624084473,-78.5925369262695,234.75,"Halton Till",3.80999994277954,7.01040649414062,234.409912109375,85829,"10/16/2002","06/05/2019",3577,NA,NA,NA,1.07277772331865
4872,4872,"PGMN - GRCA - W0000114-3","GRCA - Jungle Cat - North Well - W-5b (OW507) (PGMN)","PGMN - GRCA - W0000114 (Int)",43.9976539611816,-78.5925445556641,234.75,"Lower Newmarket (ORMGP)",15.2399997711182,11.2776031494141,234.862335205078,85963,"04/22/1966","02/22/2019",3535,NA,NA,NA,1.02246958248094
4967,4967,"PGMN - GRCA - W0000113","GRCA - Leskard I (PGMN)","PGMN - GRCA - W0000113",44.0413513183594,-78.6547088623047,298.279998779297,"Lower Newmarket (ORMGP)",15.2399997711182,35.6615905761719,279.528961181641,86353,"01/19/1966","06/05/2019",3607,NA,NA,NA,0.214336028667119
4968,4968,"PGMN - GRCA - W0000138 (OGS 13-AG-358)","GRCA - Leskard 2 (PGMN)","PGMN - GRCA - W0000138",44.0413513183594,-78.654655456543,298.279998779297,"Sunnybrook (ORMGP)",10.1599988937378,145.009994506836,291.109405517578,87739,"03/23/1966","06/09/2017",3638,NA,NA,NA,0.287874197994117
5398,5398,"PGMN - CLOCA - W0000044 and 52 (GA 052)","CLOCA - MOE (OWRC) RBR BRANCH (PGMN)","PGMN - CLOCA - W0000044 (sh)",43.9660377502441,-78.6832046508789,154.25,"Lower Newmarket (ORMGP)",3.80999994277954,11.88720703125,150.440719604492,100158,"03/29/1966","05/14/2021",3940,-0.156156156156156,0.177940054284782,"MK no trend",0.675971354064306
5647,5647,"PGMN - CLOCA - W0000167 (GA 167)","CLOCA - MOE OW #509A (OWRC) RBR BRANCH (PGMN)","PGMN - CLOCA - W0000167",44.0025405883789,-78.7758178710938,218.830001831055,"Lower Newmarket (ORMGP)",12.6999998092651,9.75360107421875,194.691040039062,243113,"04/22/1966","05/14/2021",4955,0.332123411978221,0.000236941531926549,"MK increasing trend",0.266742916077925
5662,5662,"PGMN - CLOCA - W0000042 (GA050)","CLOCA - MOE (OWRC) RBR BRANCH (PGMN)","PGMN - CLOCA - W0000042",44.0490570068359,-78.7104263305664,340.649993896484,"Lower Newmarket (ORMGP)",15.2399997711182,49.9872131347656,298.219360351562,134244,"04/27/1966","05/14/2021",5553,-0.620779220779221,1.4835910278066e-11,"MK decreasing trend",0.156774397046292
5901,5901,"PGMN - GRCA - W0000208 (GA 208)","GRCA - Beebee MOE OW # 530A (PGMN)","PGMN - GRCA - W0000208",43.959171295166,-78.409797668457,148.699996948242,"Lower Newmarket (ORMGP)",76.1999969482422,3,146.449981689453,85482,"11/24/1966","05/29/2019",4578,NA,NA,NA,1.38986500613392
6078,6078,"PGMN - GRCA - W0000209","GRCA - Garden Hill (PGMN)","PGMN - GRCA - W0000209",44.0580711364746,-78.4077987670898,176.740005493164,"Lower Newmarket (ORMGP)",15.875,17.3735961914062,170.465347290039,90342,"06/17/1962","05/29/2019",3683,NA,NA,NA,0.322006775073126
6573,6573,"PGMN - GRCA - W0000189 (GA 189)","GRCA - Best South MOE OW #526A (PGMN)","PGMN - GRCA - W0000189",44.066463470459,-78.6542892456055,367.600006103516,"Lower Newmarket (ORMGP)",16.5100002288818,115.819999694824,313.798065185547,85373,"04/18/1968","06/05/2019",4093,NA,NA,NA,1.02287199698558
6575,6575,"PGMN - GRCA - W0000139 (GA 139)","GRCA - Best North (PGMN)","PGMN - GRCA - W0000139",44.0665550231934,-78.6543579101562,368.700012207031,"Scarborough (ORMGP)",3.80999994277954,213.600006103516,304.273864746094,86944,"10/15/2002","06/05/2019",3623,NA,NA,NA,0.651469430700119
6994,135777873,"Blackstock MW 1 (PW 1)","Durham - Blackstock - MW 1 (PW 1) (KERR DON ASSOCIATES)","Blackstock MW 1 (PW 1) - Raw",44.111156463623,-78.824592590332,289.910003662109,"Inter Newmarket Sediment (ORMGP)",12.6999998092651,25.9079895019531,282.535034179688,4738,"06/19/1971","12/11/2014",3145,0.647058823529412,0.000338685105404357,"MK increasing trend",0.492821079337494
8023,8023,"PGMN - CLOCA - W0000041","CLOCA - CORP OF NEWCASTLE (PGMN)","PGMN - CLOCA - W0000041",43.9645652770996,-78.7447128295898,165.630004882812,"Thorncliffe (ORMGP)",15.2399997711182,2.74319458007812,159.129043579102,75119,"08/20/1975","03/09/2010",3091,NA,NA,NA,0.772212255263904
8275,-2087373503,"Greenbank OW 06/1 (MW 2 - PW 2)","Durham - Greenbank - MW #2 (OW 06-1 - Formerly PW 2)","Greenbank-MW2",44.1490707397461,-79.0075912475586,284.544006347656,"Mackinaw/Oak Ridges (ORMGP)",20.3199996948242,27.7000122070312,281.984527587891,38354,"12/10/1976","10/10/2013",2813,NA,NA,NA,0.794140823866112
8703,398379058,"Port Perry TW 75-9","Durham - Port Perry - TW 75-9","Port Perry TW 75-9",44.0648727416992,-78.9307327270508,253.220001220703,"Thorncliffe (ORMGP)",5.07999992370605,60.3504028320312,252.332702636719,124032,"08/11/1975","12/31/2021",6001,-0.0356435643564356,0.599428440214909,"MK no trend",0.781516321002321
10657,382953036,"Greenbank MW 5 (PW 5)","Durham - Greenbank - MW #5 (TW 1-84 - PW 5)","Greenbank-MW5",44.1553993225098,-79.0246124267578,302.981994628906,"Inter Newmarket Sediment (ORMGP)",15.2399997711182,29.5656127929688,288.877716064453,5583,"07/26/1984","06/06/2019",4939,0.0259615384615385,0.764136413014143,"MK no trend",0.727875040846526
10694,-693973630,"Cannington MW 4 (PW 4)","Durham - Cannington - MW 4 (PW 4) (TH 4-74)","Cannington-MW4",44.3477478027344,-79.0325546264648,258.923004150391,"Bedrock - Undifferentiated (ORMGP)",NA,4.02542114257812,255.278381347656,6130,"04/10/1974","09/29/2022",4605,0.295192307692308,0.000519627487687524,"MK increasing trend",0.662037432151598
12054,12054,"Courtice - 100 Varcoe Rd","Durham - Courtice - Private - Varcoe Rd (Dennis) (WEIDNER, IRWIN)","Courtice - 100 Varcoe Rd",43.9138679504395,-78.8136367797852,134.930603027344,"Lower Newmarket (ORMGP)",NA,7.31520080566406,130.358551025391,67388,"08/02/1987","05/02/2022",2808,0.0512877939529675,0.463533630780964,"MK no trend",0.712143865526002
12696,-2114767154,"Uxville TW 88/3","Durham - Uxville - TW 88-3","Uxville TW 88/3",44.0197639465332,-79.2306060791016,341.358001708984,"Mackinaw/Oak Ridges (ORMGP)",15.2399997711182,57.6072082519531,319.789428710938,93869,"09/23/1988","12/31/2021",5904,-0.036039603960396,0.595355698608295,"MK no trend",0.146525168650257
13329,13329,"PGMN - CLOCA - W0000049","CLOCA - Duke, Norm (PGMN)","PGMN - CLOCA - W0000049",44.022834777832,-78.9310989379883,256.450012207031,"Lower Newmarket (ORMGP)",15.2399997711182,13.1063995361328,254.469665527344,112581,"07/26/1989","10/17/2017",4667,-0.381818181818182,0.000226081781635967,"MK decreasing trend",0.0683772286863827
13464,1354432855,"Greenbank MW 4 (PW 4) (Hole 2)","Durham - Greenbank - MW #4 (TH 2-89 - PW 4)","Greenbank-MW4",44.1578636169434,-79.021354675293,294.600006103516,"Lower Newmarket (ORMGP)",15.2399997711182,32.0039978027344,286.002868652344,5579,"07/07/1989","06/06/2019",4953,-0.0519230769230769,0.544668680230139,"MK no trend",1.4703364913135
13730,-95239570,"Greenbank MW 3 (PW 3) (Hole 10)","Durham - Greenbank - MW #3 (TH 90-3 - PW 3)","Greenbank-MW3",44.1512680053711,-79.0200881958008,287.998992919922,"Inter Newmarket Sediment (ORMGP)",15.2399997711182,21.9455871582031,282.859405517578,3335,"01/31/1990","06/06/2019",3320,-0.161538461538462,0.0578855014420181,"MK no trend",0.698822251671075
14059,691454337,"Cannington MW 7 (PW 7)","Durham - Cannington - MW 7 (PW 7) (TH 3-90)","Cannington-MW7",44.3439483642578,-79.0576782226562,259.010986328125,"Mackinaw/Oak Ridges (ORMGP)",20.3199996948242,6.09599304199219,256.701751708984,6568,"06/28/1990","09/29/2022",5065,-0.119230769230769,0.162004347100881,"MK no trend",0.292292411609918
14380,-1433505364,"Uxbridge MW 6 (PW 6)","Durham - Uxbridge - MW 6 (PW 6)","Uxbridge MW6",44.1016006469727,-79.1286392211914,278.282012939453,"Thorncliffe (ORMGP)",30.4799995422363,52.1208038330078,271.519683837891,7768,"10/29/1990","10/31/2022",4948,0.142307692307692,0.0948872850228117,"MK no trend",1.27005249244278
14459,135349085,"Greenbank MW 6 (PW 6)","Durham - Greenbank - MW #6 (TW 1-91 - PW 6)","Greenbank-MW6",44.1606559753418,-79.0266876220703,317.003997802734,"Inter Newmarket Sediment (ORMGP)",15.2399997711182,24.9935913085938,306.377471923828,4918,"01/16/1991","06/06/2019",4905,0.175,0.0398710062917413,"MK increasing trend",1.5532907886091
14816,-351451996,"Uxville MW 1 (PW 1)","Durham - Uxville - MW 1 (PW 1)","Uxville MW1",44.0197677612305,-79.2307739257812,341.989013671875,"Mackinaw/Oak Ridges (ORMGP)",30.4799995422363,46.6343994140625,318.458465576172,7735,"09/24/1991","10/31/2022",3995,-0.173076923076923,0.00977742281864358,"MK decreasing trend",0.0730850222795619
15389,15389,"PGMN - GRCA - W0000140","GRCA - Sticken (PGMN)","PGMN - GRCA - W0000140",43.9721603393555,-78.5079803466797,157.800003051758,"Lower Newmarket (ORMGP)",15.875,10.9727935791016,153.639434814453,89334,"08/08/1994","05/29/2019",3379,NA,NA,NA,0.933021080511574
16203,951567589,"Blackstock OW 96/1","Durham - Blackstock - OW 96-1","Blackstock OW96-1",44.1045303344727,-78.8217086791992,293.997985839844,"Inter Newmarket Sediment (ORMGP)",15.2399997711182,38.7099914550781,284.760192871094,148458,"08/23/1996","12/31/2021",6391,-0.154455445544554,0.022269158757938,"MK decreasing trend",0.955406436532032
16248,-1899230658,"Blackstock MW 7 (PW 7) & (OW 96/2)","Durham - Blackstock - MW 7  (PW 7) (Formerly OW 2-96)","Blackstock MW 7 (PW 7) -Raw",44.1152839660645,-78.8285140991211,285.273986816406,"Thorncliffe (ORMGP)",15.2399997711182,48.1584014892578,282.046997070312,94841,"02/15/2001","12/31/2021",5374,-0.103678929765886,0.144173880362666,"MK no trend",1.25642225442317
16263,16263,"PGMN - CLOCA - W0000166","CLOCA - W0000166 (PGMN)","PGMN - CLOCA - W0000166",44.0107002258301,-78.778694152832,196.639999389648,"Mackinaw/Oak Ridges (ORMGP)",15.2399997711182,40.2335968017578,206.077392578125,142855,"08/14/1986","05/25/2018",5118,0.162289562289562,0.0814577786879558,"MK no trend",0.296106818834531
16676,-263242782,"Cannington TW 97/1","Durham - Cannington - TW 97-1","Cannington TW 97/1",44.3432235717773,-79.0575408935547,258.971984863281,"Mackinaw/Oak Ridges (ORMGP)",20.9549999237061,6.09599304199219,257.934753417969,117703,"11/12/1997","12/31/2021",5997,0.111287128712871,0.0997454825005888,"MK no trend",0.557848654318976
16677,196733358,"Cannington MW 8 (PW 8)","Durham - Cannington - MW 8 (PW 8)","Cannington-MW8",44.3478927612305,-79.0304260253906,259.170989990234,"Bedrock - Undifferentiated (ORMGP)",20.3199996948242,5.48640441894531,255.35856628418,5733,"11/03/1997","09/29/2022",4233,-0.0913461538461538,0.284618499727228,"MK no trend",0.468575325814237
16990,16990,"Wyndance Golf - TW2/98","Wyndance GC - TW2/98","Wyndance GC TW2-98",44.04052734375,-79.1711959838867,338.196166992188,"Thorncliffe (ORMGP)",10.1599998474121,114.300003051758,296.852020263672,182086,"11/30/1998","06/29/2018",3273,-0.0976430976430976,0.295850253630335,"MK no trend",4.5334965279553
17339,1150386407,"Blackstock MW 8 (PW 8)","Durham - Blackstock - MW 8 (PW 8)","Blackstock MW 8 (PW 8) - Raw",44.1152877807617,-78.8286972045898,285.393005371094,"Thorncliffe (ORMGP)",20.3000011444092,46.6343994140625,280.154998779297,3685,"06/18/1999","08/14/2019",3664,-0.0730769230769231,0.392623585046641,"MK no trend",0.67416800150954
17828,17828,"PGMN - CLOCA - W0000040","CLOCA - Rowe (PGMN)","PGMN - CLOCA - W0000040",43.9124145507812,-78.7989883422852,130.820007324219,"Lower Newmarket (ORMGP)",91.4400024414062,9.44879913330078,125.780403137207,117180,"07/04/2001","05/17/2021",4897,0.0316742081447964,0.746290764858828,"MK no trend",0.883232347621095
18832,18832,"MOE OW #437A","MINISTRY OF ENVIRONMENT (OWRC)","MOE Obs Well #437A",43.6032676696777,-80.0486297607422,NA,"Bedrock - Undifferentiated (ORMGP)",17.7799987792969,4.87680053710938,365.825103759766,2320,"02/24/1966","12/31/1980",2319,NA,NA,NA,1.25048901967449
18925,18925,"MOE OW #414A","MINISTRY OF ENVIRONMENT (OWRC)","MOE Obs Well #414A",43.5833473205566,-79.9731521606445,NA,"Bedrock - Undifferentiated (ORMGP)",17.7799987792969,3.04800415039062,332.475341796875,916,"05/04/1966","09/11/1978",915,NA,NA,NA,1.4336274819562
19711,19711,"Georgetown TW 2-68 (MOE OW 377A)","Halton - Georgetown - TW 2-68 (TOWN OF GEORGETOWN)","Georgetown TW 2-68",43.6466203854669,-79.9311043946214,259.833709716797,"Mackinaw/Oak Ridges (ORMGP)",12.6999998092651,26.5176086425781,252.921295166016,104062,"01/25/1968","12/27/2007",8082,NA,NA,NA,2.15639088868219
20401,20401,"PGMN - HRCA - W0000007-2","HRCA - Scotch Block (MINISTRY OF ENVIRONMENT - OWRC) (PGMN)","PGMN - HRCA - W0000007-2",43.5657139345285,-79.9422331468979,245.539993286133,"Thorncliffe (ORMGP)",3.80999994277954,24.9936065673828,243.190734863281,161592,"03/01/2001","05/16/2020",6644,0.288768443239988,0.000124917934404278,"MK increasing trend",0.16372935867989
21032,21032,"Georgetown (Private) WatchTower PW 3","Halton - Georgetown (Private) - WatchTower PW 3 (GARRETT G)","Georgetown (Private) WatchTower PW 3",43.651498107895,-79.9461624861785,270.451812744141,"Bedrock - Undifferentiated (ORMGP)",15.2399997711182,217.451812744141,259.723419189453,77226,"11/06/1975","12/27/2007",1665,NA,NA,NA,1.31239437804165
21613,21613,"Georgetown (Private) WatchTower PW 2","Halton - Georgetown (Private) - WatchTower PW 2 (I.B.S.A. WATCHTOWER)","Georgetown (Private) WatchTower PW 2",43.6522866529643,-79.9478996556123,273.583892822266,"Mackinaw/Oak Ridges (ORMGP)",15.2399997711182,7.315185546875,262.987884521484,67982,"10/29/1985","12/27/2007",1670,NA,NA,NA,0.998814754478477
22035,22035,"PGMN - CVC - W0000064","CVC - Acton Perry (PGMN)","PGMN - CVC - W0000064-1",43.6209678649902,-80.0120239257812,361.959991455078,"Bedrock - Undifferentiated (ORMGP)",15.8800001144409,6.40078735351562,352.904541015625,122256,"06/14/1989","02/20/2020",5102,-0.277294685990338,0.00677121719581075,"MK decreasing trend",2.04508734272944
22235,22235,"Georgetown (Private) Lindsay","Halton - Georgetown (Private) - Lindsay (LINDSAY  J.)","Georgetown (Private) Lindsay",43.6478059029978,-79.9508967502765,280.322906494141,"Mackinaw/Oak Ridges (ORMGP)",15.2399997711182,17.9831848144531,264.801208496094,73716,"11/27/1991","12/27/2007",3840,NA,NA,NA,1.52524325567846
22307,22307,"PGMN - CVC - W0000028","CVC - W028 Georgetown TW 7-91 (PGMN)","PGMN - CVC - W0000028-3 (int)",43.6440812628938,-79.9527601445999,279.440002441406,"Mackinaw/Oak Ridges (ORMGP)",3.17499995231628,13.4111938476562,265.952484130859,61492,"05/16/2001","11/19/2013",2566,NA,NA,NA,2.09161373988883
23109,23109,"MOE OW #209A","WILSON R","MOE Obs Well #209A",44.3996353149414,-77.3480758666992,NA,"Bedrock - Undifferentiated (ORMGP)",15.2399997711182,2.43840026855469,159.942443847656,1104,"08/29/1949","11/05/1980",1003,NA,NA,NA,3.06511291777141
26220,26220,"MOE OW #400A","FRANKFORD P U C","MOE Obs Well #400A",44.1983222961426,-77.6071472167969,120.009292602539,"Scarborough (ORMGP)",15.2399997711182,15.2399978637695,106.236854553223,1745,"11/10/1972","12/31/1980",1744,NA,NA,NA,1.48106608595508
26889,26889,"PGMN - LowerTrentRCA - W0000121","LowerTrentRCA - Bonnarlaw Well (PGMN)","PGMN - LTRCA - W0000121",44.4239807128906,-77.6241302490234,178.271896362305,"Bedrock - Undifferentiated (ORMGP)",NA,4.10496520996094,172.293121337891,106782,"05/20/1976","10/05/2016",4432,-0.0303030303030303,0.812508545804883,"MK no trend",0.942022039422396
27657,27657,"PGMN - QUINTE - W0000132 (MOE OW #554A)","QUINTE - W00132 (MINISTRY OF ENVIRONMENT) (PGMN)","PGMN - QUINTE - W0000132",44.2091598510742,-77.5511779785156,129.227233886719,"Scarborough (ORMGP)",14.6049995422363,13.7160034179688,126.577018737793,83650,"06/26/1979","08/09/2012",3948,NA,NA,NA,0.500192000174459
31403,31403,"PGMN - CROWE - W0000243","CROWE - Crowe Bridge (CONS AUTHO CROWE VAL) (PGMN)","PGMN - CROWE - W0000243",44.3791198730469,-77.7534255981445,166.774291992188,"Bedrock - Undifferentiated (ORMGP)",NA,3.96240234375,162.422271728516,100933,"11/24/1971","05/11/2015",3079,0.0909090909090909,0.572782310593727,"MK no trend",0.543927812120446
33367,33367,"PGMN - LowerTrentRCA - W0000123","LowerTrentRCA - Gilchrist Well (PGMN)","PGMN - LTRCA - W0000123",44.1249084472656,-78.1378326416016,299.699340820312,"Lower Newmarket (ORMGP)",15.2399997711182,89.6112060546875,239.505905151367,105036,"05/03/1979","08/18/2016",4381,-0.463709677419355,0.000204357710380965,"MK decreasing trend",0.212456728859741
35605,1948057102,"Sunderland MW 1 (PW 1)","Durham - Sunderland - MW 1 (PW 1)","Sunderland-MW1",44.2640800476074,-79.0571060180664,261.670989990234,"Late Stage Glaciolacustrine-Glaciofluvial (ORMGP)",25.3999996185303,6.09599304199219,203.866104125977,5749,"01/10/1957","10/31/2022",3863,0.197115384615385,0.0205852273458236,"MK increasing trend",0.137062006079131
35748,-18985691,"Cannington MW 3 (PW 3)","Durham - Cannington - MW 3 (PW 3) (TH 4-59 - PUC Cannington)","Cannington-MW3",44.3481903076172,-79.0530242919922,255.123001098633,"Bedrock - Undifferentiated (ORMGP)",25.3999996185303,6.3800048828125,252.387588500977,6271,"06/19/1959","09/29/2022",4781,-0.403846153846154,2.03515090557715e-06,"MK decreasing trend",0.406572499873898
37679,-1597902056,"Port Perry MW 3 (PW 3)","Durham - Port Perry - MW 3 (PW 3)","Port Perry-MW3",44.0662536621094,-78.9323806762695,252.837005615234,"Mackinaw/Oak Ridges (ORMGP)",60.9599990844727,31.6992034912109,250.032760620117,5218,"08/28/1967","10/31/2022",3193,-0.111538461538462,0.190947948369007,"MK no trend",0.268099636158629
38172,-2005027273,"Uxbridge MW 5 (PW 5)","Durham - Uxbridge - MW 5 (PW 5)","Uxbridge MW5",44.1057434082031,-79.1123580932617,277.424011230469,"Channel - Sand (ORMGP)",30.4799995422363,63.8000030517578,266.802276611328,6757,"09/16/1964","10/31/2022",4558,0.639423076923077,5.30686605770825e-14,"MK increasing trend",0.784274805159948
40527,40527,"PGMN - TRCA - W0000045","TRCA - Greenwood MOE OW #336A (PGMN)","PGMN - TRCA - W0000045",43.8969421386719,-79.0631484985352,121.773101806641,"Thorncliffe (ORMGP)",5.07999992370605,13.4112014770508,112.766387939453,165088,"02/15/1971","07/27/2023",6803,-0.0716955487597689,0.270286062547235,"MK no trend",0.317818179061972
